argos.co.uk,341050,377836,404149,343349,401325,337650,358948,474479,381686,346157,384734,347484,574842,382032,79300,52145,349734,470918,359461,395525,359894,322735,399457,
hexun.com,5150297,4347290,5704765,8602272,4194496,13834505,3857146,11689647,9633454,3990393,4616370,4824495,3823086,4650684,7114012,49876,15715785,14767821,6697072,3267737,3692807,10925720,4376414,
juegos.com,451874,344755,367773,351982,343307,664796,390360,394724,516816,378220,371531,363622,376040,355178,526596,50277,362644,339268,361759,382336,381724,358242,353453,
bigpoint.com,1351711,1505097,1427324,1559998,1449209,1385717,1817547,1373444,2032851,2430417,1349821,1408220,1590104,1434028,1339448,59374,1680600,1324437,1630639,1345231,1459892,1380387,3886038,
24quan.com,8036067,8017870,8027261,8025656,8025342,8028817,8032333,5262269,8105343,8028321,8021563,8041524,8034717,8042155,39369,41335,8028005,8044714,8014279,8021086,8018352,8030848,8026255,
11st.co.kr,1501537,1414812,1469489,1940728,2049673,1628124,1436511,1597313,1604361,2000151,1585848,1581993,1647450,1608335,53627,130373,1581045,1998113,1408620,1556552,1601772,1578152,2145883,
stackoverflow.com,311099,295518,332981,303365,312016,323978,302623,386435,389289,335244,299024,290902,269041,309686,47233,42322,280537,300305,345550,288251,332345,354041,361279,
iza.ne.jp,386735,390343,382952,370343,364576,417498,244946,372291,365568,360123,363948,350948,402010,359985,353517,42265,357300,356050,416587,349070,419638,375520,386343,
lego.com,777307,745752,721899,883773,1613743,775475,1088085,1116497,1078356,716982,2067453,2078065,1016918,1058909,65513,50516,732404,1352510,1542824,1217954,890421,2817759,2630518,
megavideo.com,77709,79365,88191,70558,99566,93943,126613,100190,99266,88306,93019,114601,83547,65462,79717,61935,81912,90781,83355,85163,75031,86007,110081,
55tuan.com,2718079,2762602,2623726,7826208,3228154,2886405,6471967,2772435,2978576,3413726,3376148,12705356,2495449,2178063,47664,57024,2972996,3075213,2679036,5940021,2577588,2739698,2707306,
classmates.com,320076,352707,278081,286363,265695,280263,283654,281588,293610,261081,253306,284905,284578,260778,72943,43052,401846,263498,244771,335931,281858,238478,658281,
gazeta.pl,1231365,1486149,1689500,1809281,1376647,5629642,1814748,1996701,1683880,12225196,2149179,1888837,1734173,1780833,1640258,59547,92033657,1798984,1410467,1787764,3408409,1685596,2093004,
pcauto.com.cn,4428312,4328145,4398615,4966169,4762429,4396095,4635025,4587837,4830584,4566253,4597108,4298239,4816980,4979238,57226,90229,4753286,4435624,4635514,4860837,4877406,4419519,4606929,
oricon.co.jp,1795250,1996151,1734515,1763463,1586672,1829494,1681415,1692494,2332112,2005053,1674599,1526357,1696103,1808759,55344,57137,1787023,1663869,1902808,1915662,2031980,1687167,2235102,
tinypic.com,877330,885649,886961,801429,779163,706714,885429,887586,910126,756124,798473,910404,956375,892642,53549,39674,771977,688957,781050,713175,1126095,752844,882426,
ojogos.com.br,508755,484719,501704,517509,581393,611293,492567,719219,547384,529440,599879,583068,713076,598205,45259,59340,523520,505648,636921,586749,506716,498895,535335,
96pk.com,16986078,16828078,16121157,16158912,19145863,21816481,16199000,17590055,17345146,16177050,16114952,17515648,16095225,16769536,18539143,46308,18289574,16777846,17546128,17018005,17435002,17088570,17442216,
makepolo.com,2873179,2873722,3216617,2695852,3730980,2865985,2918420,7027897,3117479,2818063,3158020,6657303,2955750,3126493,48591,80459,2871164,3273039,2966542,2965416,3183422,2817905,3878421,
bankofamerica.com,1239724,781383,709331,1278084,805405,635026,803189,841748,821040,1101677,1060492,1256134,1087339,677621,815708,102225,968596,974418,864355,915831,6081742,800756,668574,
issuu.com,195052,177800,192710,209192,187959,197367,204233,171803,186655,184721,176689,194025,191275,201116,41965,35864,170582,182164,148935,173750,187542,187886,204619,
ing.nl,809314,919688,1229314,823023,883385,868117,1211622,1092240,683264,901090,934494,777594,935442,1041267,37710,30254,879168,644998,955186,867528,864849,939206,1044038,
craigslist.org,939241,901973,1011088,895463,948907,1224996,1310184,949541,1037503,857886,862500,4082228,1072412,915806,851081,56359,848756,1054219,934574,3875643,4040738,936791,978952,
ivillage.com,284468,353560,841698,811916,337485,372112,1039379,503322,870917,295018,308503,753266,297047,939038,58676,43217,296017,316455,305523,306487,848539,806447,971885,
mynet.com,2476268,1843964,4682956,2488213,3397817,3491127,2591078,1513910,1705117,1993950,1377259,3816011,1195620,2696366,1374541,61874,2948962,1200309,1210035,1343692,1782067,1619651,2065241,
pbskids.org,2126049,1736535,5323607,2324338,2119086,1876877,2533265,2405882,1939392,2871955,3144979,5072659,2682964,2562561,74398,51241,2672459,2307550,2279662,2472564,2332178,5421828,2149620,
bigfishgames.com,1290233,1361045,1327841,1222480,1481860,1453460,1299306,1333427,1243390,1389507,1175911,1423746,1255806,1061087,79985,51432,1367652,1252139,1449499,1393122,1253754,1340402,1331056,
xdwan.cn,641527,574977,564569,717656,637336,602063,559655,781439,722444,875127,583985,567633,727316,630691,585213,60223,607312,774064,527038,722010,702837,563826,751983,
liveperson.net,305136272,305075684,305138876,305171385,305109706,305062988,305118950,305103726,305085646,305065895,305084956,305155908,305103161,305183069,57096,49980,305109167,305084981,305095572,305077006,305140690,305094297,305077327,
infospace.com,216390,484245,228713,490822,214796,236248,248504,243417,490845,222593,234848,269425,197336,517385,47320,41931,274599,257365,181077,484438,263743,516693,230698,
shopzilla.com,720243,826502,649990,720559,672744,738757,733529,684735,697981,630995,789789,744870,831572,880241,55762,54936,661601,733182,690086,721613,722430,885783,740929,
meituan.com,2970026,2954771,2605105,4951795,2675002,2785008,2847325,4346955,3663030,3400755,2730191,3882347,2870429,2628539,79010,56302,3000685,3852940,2916418,3714544,4911864,3969622,3254386,
costco.com,466923,377288,462021,456278,550911,341792,490541,383955,817030,398523,473130,363321,449772,342989,44076,41000,309575,485146,381807,385294,387270,447018,397531,
pcgames.com.cn,4282383,4485917,4614166,4535289,5492045,4511159,4527656,4302639,4814946,4750679,4309894,5910157,4258180,5024286,49342,44732,5122941,5118824,4440594,4268629,4522601,4796914,4552967,
58.com,2039540,2065258,3370338,2389038,6859478,3281606,2072385,3484998,3647202,2470539,1909369,2760902,2165108,2220458,2395813,34685,3286039,2434573,2074063,1879476,2348349,2380272,305680960,
wan5d.com,2329508,2306924,2411779,2383815,2322567,2365564,2348214,2372226,2331560,3828788,2369844,2367565,2357046,2364698,44456,56600,2380098,2420677,2513600,2346094,2350196,2316501,3264243,
letsbonus.com,938008,986584,912237,1142444,962703,1011583,912045,973273,1089129,997500,1000286,1150962,970216,1096883,69831,34713,1108553,1036832,942023,992874,1016609,1085290,982927,
plentyoffish.com,537152,582533,518132,526450,529426,545608,502664,512889,495952,577063,475351,481587,585703,563329,47224,54566,507269,552078,537373,674178,587096,506550,452724,
miniclip.com,545686,687735,587006,526755,534298,518242,500446,512273,680582,527855,566963,554524,524228,525787,532905,43290,494860,115068,482230,613848,603852,517274,529019,
tripadvisor.com,313973,457213,314781,440787,310285,719926,313670,366073,303649,340064,502948,559785,327771,333184,430989,68175,303494,286090,318186,414040,396522,367894,304741,
tomtom.com,537411,490935,590422,685195,504335,629451,485620,621783,640884,498896,505303,583164,510101,683068,63005,36308,9685518,639893,574510,644057,647515,509635,566460,
univision.com,948600,1850751,1472678,2780660,962372,2250550,1273472,980218,2740802,1825696,1766545,935509,836090,1601720,815225,41150,1823777,855065,979037,556748,2109944,1587341,2057899,
rediff.com,1377324,1432520,1496186,1541036,1563537,1691480,1420723,456397,344027,919197,292352,1504198,1407595,984191,1479096,47901,2084327,1432725,1401560,1551148,1672583,1393490,1510400,
acrobat.com,597607,465729,622630,717588,487193,567367,622096,576081,615521,639979,616445,984547,667702,642113,719767,50214,506207,546091,682977,590317,494248,606048,639893,
yam.com,1723422,1691970,1527693,1518802,1517095,1498427,1506636,1502304,1679500,1694312,1703617,1700851,1716089,1570262,53143,70432,1671711,1691931,1683281,1686645,1506378,1673635,1695176,
euroresidentes.com,416872,371983,417466,417823,369415,377051,367120,404119,379524,515666,404674,411799,387306,414177,42604,44716,355769,437924,354356,348609,476478,375656,412438,
groupalia.com,933544,887952,1129780,2090474,718571,789302,1090072,968078,1240843,1433579,878869,819710,901873,1545791,50892,72525,819745,824835,2712822,886431,2399293,1586152,5699488,
verycd.com,3977924,4279323,6607752,8342713,7263177,8771319,4662491,5292293,6377576,6698013,5633696,5838516,5736564,6819338,6447652,41095,4265065,7935779,3737163,7281466,5489615,7629223,6222225,
cox.net,864614,916109,933661,1006918,683435,853848,842138,650760,883051,945317,727709,993876,903154,906160,41258,32317,857880,952385,872387,970298,918332,687712,720822,
netshoes.com.br,1853868,1851523,1909732,2378311,2375678,2365972,2443030,2397770,2383222,931027,2379829,1852142,2399688,2364270,55955,40101,1840733,2249272,1918684,1906017,1888493,1856794,2027524,
lehecai.com,3995768,3041339,4261538,5368053,3975326,2954329,4410459,3418985,71957042,4694746,5228479,3911521,3583504,6549749,50014,47347,3721292,3839495,3884717,3562674,4344236,6466270,3759802,
piriform.com,581389,395776,405918,418371,335829,328209,494059,412667,456533,330491,358812,371842,430388,421160,41283,41327,346819,652257,387412,460809,361080,324944,364817,
accountonline.com,1283904,1158732,1701490,1738019,1102344,3267948,1627726,1539214,1658363,1151610,1723414,1449118,1235922,1360517,1274252,61323,1589039,1528356,1133828,1358729,2969906,1292050,2819954,
fifa.com,482512,725119,514413,655287,387161,428565,378688,543522,637911,419386,412711,718307,681003,514859,90587,43594,670758,375821,675831,500916,696342,626707,560017,
autotrader.com,549226,488749,434359,536541,549582,722975,531012,562766,476822,564998,445544,482444,562577,514244,62192,50344,539983,467628,481639,581836,635092,554465,464942,
rutracker.org,419902,370569,389605,395744,523465,429062,386217,436482,389825,406732,385212,394701,404823,401635,56471,34362,397641,381870,381994,393980,529600,387165,691705,
intel.com,297253,491663,339895,530428,460801,554199,535088,444829,323329,324470,482492,363730,550701,589723,64559,49381,527413,465158,262690,459629,719056,704511,588524,
linkedin.com,1118643,617765,498792,526104,478755,531045,1012908,608430,507303,500497,486750,627390,374635,560324,371490,59210,550689,540419,516227,525701,465414,603044,448661,
rakuten.co.jp,2488532,2363927,2316789,2247037,3240956,4196283,7990820,2392569,7365323,6166668,5301377,2367337,5128542,7015693,2919078,48105,2302544,2314537,3548773,2314061,5209326,3333271,2876934,
pcpop.com,3607040,4084398,7903600,3325727,4674727,3870373,3600509,5471466,3765308,4458462,2887671,3927465,3527815,14186668,53753,49316,5197655,6062084,4102076,2597474,3981274,4634760,6240301,
95599.cn,682951,576189,593731,1080608,108043,110011,536298,633557,607850,1073674,551365,590669,347138,644727,265397,41435,74585,352222,352853,378021,614386,289710,130447,
ups.com,403240,521341,448702,370468,407406,625718,634880,372945,3419338,578369,409063,407036,323724,376986,381275,52418,391420,1726927,428528,377589,484173,369938,383892,
wp.pl,1340056,2104899,2197703,1719534,1751168,2672010,1708036,2050787,3205536,3199799,3093100,1838085,2133731,1750503,2103564,59984,15204320,1820530,1683011,2088997,5434071,1946746,2052118,
travelocity.com,1663650,432394,482913,482760,466312,673621,475597,464553,848107,571711,462818,507035,474991,489576,54681,75685,448460,534954,805969,894041,623919,473388,493839,
nickjr.com,578670,315355,260917,549719,468947,399569,539255,255113,685849,679137,618795,1532348,801928,783381,56427,39012,416127,366598,325766,550868,664085,605451,596678,
adobe.com,427097,438246,453111,444837,430424,420128,435299,467511,463465,413802,410419,510631,416387,425919,489972,48359,405463,439541,421535,810017,423139,454973,422365,
boosj.com,3327453,3597376,6465862,11555819,4361727,3801958,4064548,3964273,4141366,4226338,3481870,4110416,8410921,8349041,59149,36290,4678006,4194490,3732226,3587055,3252157,4401724,4672506,
sponichi.co.jp,88724,205783,230813,402964,99603,258302,384390,373278,266384,408632,367446,258732,229852,372355,117221,40576,254145,100304,381647,351418,100586,90712,131621,
mainichi.jp,14610128,11650133,14094393,12777982,12377940,20520007,13628853,13923627,16225652,16538535,15680372,11081570,11417268,11739431,21094855,50311,16381512,10841291,17274360,17905522,12885848,11074370,12030890,
lowermybills.com,3336356,3208547,3169040,3110069,3657540,3171307,9175116,3430161,3197428,3148548,3356750,3794493,3512440,3436696,37468,40326,3724740,3444906,3217940,3150805,3139063,3373471,3265549,
y8.com,343504,325909,417286,344861,349021,347893,363998,581931,515835,337802,312512,352514,303886,331304,327707,61201,310352,467543,319110,340697,490997,337417,727328,
aweber.com,461121,365663,339646,335677,339600,309038,361599,345739,336553,357525,321491,336650,390223,341883,45014,38084,365430,414670,382039,366437,5393974,335922,1361645,
nicovideo.jp,2003016,1484704,1833355,1809576,1756762,1674269,1773376,1689722,1595374,1758445,1827683,1882565,1733163,1668459,1772905,54672,1938219,1781022,1565474,1630980,1492356,1765159,1643554,
picnik.com,389024,364246,347143,376812,358336,362573,373131,388824,398793,360832,405460,387583,384987,351121,374809,63349,378483,357774,331585,360657,397899,351877,355046,
barclays.co.uk,2085167,1718985,1525898,1651177,1990252,1592581,3916173,1675844,1628788,1695990,1772379,1712216,1633332,1722330,48469,33999,31867658,6554975,1843621,3870676,2475393,1641803,2217267,
seznam.cz,1075493,915467,1078850,1413312,949619,1021839,1075874,1142080,1216308,949535,1155356,1170342,964038,1202547,48825,45020,1164240,843765,1074423,1091136,955380,980665,1150391,
etsy.com,469706,454518,283275,446506,261309,430675,303783,338023,252332,273931,246588,448104,291993,345721,40637,52902,284886,597036,273640,279588,261018,253270,241194,
break.com,778670,856266,781191,827890,754033,812091,818462,884449,773679,764780,765346,3417175,837785,773004,46176,48998,778423,760029,774539,891031,774851,780934,775011,
etao.com,4543751,7008317,48458656,5290538,16033554,10943323,4901274,4780724,4705800,6205349,5515605,9757792,4045477,6825515,3971768,68665,5507327,8052086,11148402,4281619,5010994,7116688,5910645,
xcar.com.cn,11899609,50572348,69306010,33601477,35607846,8199307,17403331,31873998,21878102,11046702,19122094,5050444,6808137,30495011,48030,50349,24425962,21337519,20312232,28004796,11970441,24725739,14767664,
nokia.com,1512343,1536919,1835151,1868525,2250724,1529154,1199443,2981544,3023719,2009908,2051144,1415605,1698008,1360855,40236,57010,1438843,2046158,1758386,1552810,1939833,1823126,1436441,
accuweather.com,1137831,804158,674995,552581,654988,864922,623134,422623,714912,649541,464808,642600,632559,847744,75573,50620,619272,468633,514508,5816662,458118,618584,504753,
ccb.com.cn,542496,515905,585043,602997,615156,605924,550343,534464,678405,599760,559421,562809,565087,548632,572905,103532,514053,677027,553798,499065,590172,576070,661044,
mixi.jp,7513965,6964648,8114358,7319054,7440283,8818209,7413959,7264246,7734943,7429399,7332735,9014457,7469382,8685583,47936,64226,7400672,14428285,7458437,7467144,7419035,7741955,7419319,
ekolay.net,3004568,4279232,3570256,3362007,3163619,2926653,3467861,4594899,3514259,4442213,5500812,5411403,4694889,3615406,39123,33521,5711061,3080396,4247389,4605663,3338493,4707289,4399006,
shockwave.com,926677,973989,951527,884747,815785,898359,802970,957703,891758,893584,822095,1322416,859654,1014411,37373,48442,977544,804738,879869,1013497,935276,808895,971686,
optmd.com,346835,344316,331501,359338,391221,379744,347886,348724,343102,341125,352329,380217,347667,336621,57299,54342,377601,352583,375955,343387,346478,348256,357747,
friend.ly,572674,490064,501244,548254,531144,379557,686905,436885,554632,402529,449917,573512,528613,435061,39345,89682,589883,493833,359127,508540,423720,419037,411471,
paypal.com,6168685,2059944,2061768,3967170,3248305,6203030,1451198,1684368,1484601,1417140,1515530,1493776,1560894,1335286,1529289,52468,1646217,1574217,1563099,1792940,1898202,1672271,2992294,
geocities.jp,241457,218841,228753,214392,225513,368170,357086,242858,224841,359761,353656,310457,218116,223307,214808,68814,225976,368598,236273,230515,253961,347467,246809,
mail.ru,17287626,17678561,18958808,22484237,22673549,19864589,18742768,22682680,20286581,22656625,23820170,18419755,18348288,19004611,18114515,38165,50708235,19151800,19628698,17821058,21194314,20190278,21020504,
autohome.com.cn,3566374,36335769,12541688,5591181,17260743,11551382,3790933,6391852,5518275,3643925,4932788,5433712,3843548,3493271,4950235,67091,3014532,9037516,14609171,4243795,3100480,3334737,8528337,
information.com,1892727,2250093,924081,840774,1485617,3732327,1997471,1705308,1494738,916757,834991,1065466,3736764,835448,41268,42966,865799,831417,1512912,2904506,834762,827144,795628,
sakura.ne.jp,28723163,28346773,28638476,28848255,29395575,50321813,28551039,29149764,33889716,28556758,29201199,28741651,28746028,29385915,28683693,41468,31661278,28802617,29629657,28203342,29012821,29929963,28325727,
freeze.com,440989,660976,319112,313646,354262,331016,819009,586784,706920,734163,363923,358637,627094,438805,51068,51436,481565,317589,377196,652026,489127,376230,474873,
howstuffworks.com,463049,388922,390627,443893,319273,389179,367518,265169,479470,357958,330988,297841,358990,363806,61386,60712,437685,381027,364783,497097,565230,420188,398884,
aipai.com,3255662,3271091,25659083,8771177,3558086,3290488,2774728,18794261,3077076,3639032,3187620,5490865,5628702,3029210,43626,60988,2825098,3429734,5146479,4692935,5589650,5751993,5398105,
jma.go.jp,396404,495100,427570,488492,548098,443081,438288,121636,569318,679214,523060,361985,228740,504358,53334,58219,540012,347957,534154,516355,516702,522679,586846,
ocn.ne.jp,395894,369125,222711,358710,355006,383955,216573,230461,368471,217847,236923,383324,5066757,382873,235387,46283,360020,366850,375463,375281,395775,236221,254611,
warnerbros.com,276867,239999,3263811,250592,289358,284754,252960,265028,234649,215398,264992,3222773,273556,252391,50312,37150,247052,274365,248849,254856,253577,273240,239261,
msn.com.cn,7155283,13962707,6406313,3542943,3849270,2821305,6503077,3805908,5542560,9196743,3542684,6100734,2974207,3220548,48473,37341,2904973,5453255,3366911,3662983,3041519,8202599,3670463,
naver.jp,1376126,1234110,1488655,1612426,1442918,1514430,1508811,1582675,2130969,1337699,1322333,1518688,1481700,1248178,88398,55242,1456429,1193892,1756265,1454256,1489632,1833813,1469052,
youdao.com,1113563,1309724,1272145,2368977,1768703,1610133,1321568,1056427,1245762,1359797,1274714,1751641,1498087,1089973,1479836,57769,1250053,1373924,1044593,1155297,1496161,1587751,1482097,
vsemtube.ru,109273,217163,82824,87310,72358,75058,174813,92316,70311,78645,79603,128324,193974,93561,37033,39205,71296,296907,383835,341326,73983,75850,202702,
hm.com,615246,543171,988604,716379,654220,745391,649969,881919,682297,1815269,464191,679443,1012990,490371,49242,54300,718851,634991,554204,627353,476848,557228,606853,
mywebsearch.com,288738,287676,277424,251940,382950,286684,313816,461585,312702,323327,317940,318835,298537,408362,384912,48316,358358,364594,282073,281632,262269,373737,296124,
priceline.com,590689,543624,380213,369302,598213,518330,596731,566629,415615,519645,508646,544886,484787,704748,433580,39180,523927,544369,572235,623079,624721,566622,510811,
hubpages.com,917378,1128951,929177,941261,1006563,961600,922575,1646584,962727,927661,930040,931173,926740,932412,48510,50501,972447,923580,930529,940916,929563,910146,907987,
aa.com,707002,618540,625847,481659,698886,704403,1055520,521615,522646,553135,1116948,816079,1016480,649765,46354,44272,757993,599203,530470,737252,659037,798722,655635,
r7.com,310538,420372,422025,198147,210280,569921,430752,303672,308681,361648,469160,250904,1655014,389988,421558,39520,410275,402450,418957,230695,348123,220426,582670,
wer-kennt-wen.de,1026765,909556,1077643,1133769,1014337,1078604,1159500,1096753,1263527,1147185,984113,1353088,1117039,1043427,61687,30596,1320194,1164639,1362892,1205317,1050643,1026030,1517525,
windowsmedia.com,813593,920081,907891,900054,870631,927054,916255,1002326,877960,941637,885124,835080,918973,882921,46047,46638,820971,769489,921746,880448,981619,852210,850882,
bizrate.com,524320,558070,644048,520543,523105,550564,573016,659853,528969,540320,513026,588410,515322,589509,523597,56125,534719,630580,515185,511420,754685,544311,737268,
ning.com,782545,1111943,764038,922008,850980,891854,794341,853977,815904,835571,829087,928534,802155,815871,46197,78769,837499,821495,999855,826363,917379,921366,883054,
usps.com,455310,367746,354746,355729,445335,612531,1503871,1163952,447836,433981,433189,514171,385373,409216,533335,71296,464846,386633,475278,558362,577126,399657,473232,
shutterfly.com,853850,819512,970795,881637,867302,782496,843461,977574,916294,958413,849547,920883,862369,844351,42011,37215,879060,851296,882105,796820,835608,851606,1086973,
virginmedia.com,937664,966428,890580,1147324,2382686,1709240,926366,5911897,1413009,823491,943158,1081301,912506,1030697,61253,44051,5972109,889467,1506707,945077,1045264,936888,907696,
tripod.com,378602,370185,337847,368140,933893,662970,333038,840390,642381,446242,363001,348612,360213,619722,378165,61926,343596,376344,399916,407035,390397,362591,388882,
vnet.cn,305500206,305550639,305675325,305615551,305732652,305641188,305558483,305766322,305574338,305743009,305539063,305568152,305636545,305666699,50651,62284,305497461,305470778,305521479,305381885,305635165,305614408,305638795,
evite.com,347328,409443,415467,307556,793397,976927,453254,775753,2031701,814207,306813,362005,402279,304514,39990,51300,257557,464593,982121,299862,1290633,342837,370667,
hyves.nl,465195101,465236689,465337150,465431483,465261273,465198228,465366994,465209606,465204996,465286144,465272662,465221191,465274091,465448038,88325,68682,465361618,465254960,465232234,465220765,465306121,465188403,465515591,
speeddate.com,411800,568175,639270,569339,530561,397089,658989,1016145,578956,638171,601205,505046,675442,493503,72330,44915,474262,580119,686202,566467,902003,590160,502025,
hotpepper.jp,2162877,1979623,2055044,2114407,2032663,1851268,1971725,2151854,2000975,2088756,2167010,2059535,2040367,2049671,41599,51100,1802589,1841539,2207857,1988523,2049260,1841411,2030829,
logsoku.com,2750554,2684646,2080882,3701856,2763603,2606373,2620400,2885672,2549821,5377136,2787745,5151215,2817570,6334433,63189,49828,2258017,3364540,2375142,2450138,2840232,2473153,3283571,
jxedt.com,322200,294642,550017,275266,310575,333015,367082,605489,493329,743142,696048,365086,811109,467739,37511,42001,273899,256927,323858,706602,264808,277541,316668,
webs.com,270242,275445,246833,207452,221726,342815,288780,252527,270237,402084,234243,267710,369102,285976,227437,40538,316992,193923,309560,274752,229893,293807,258212,
rivals.com,765135,771354,849357,855917,731699,843045,907593,927716,748351,709068,842328,810955,857756,742323,40957,70261,931668,723222,819162,865365,728326,741665,801790,
paipai.com,3527146,3348501,3556066,3911118,3526352,4448183,4159514,3606478,3698780,4416292,3473814,3656867,3790671,3579913,3276481,62561,3756966,4507505,3521622,4260441,6100039,3967859,7082293,
xici.net,4219418,14119484,4206454,6579044,5548316,3397037,3335745,5434460,5271544,4567016,5115709,3940786,4137900,4222211,53235,36896,4080146,3810487,3886307,5418912,4219489,4276560,3669289,
teacup.com,2396913,1719806,1912474,1751329,1711151,1706849,2043893,1492196,1436767,1574391,1697290,3096788,1855339,1607189,41831,62041,1924128,1791199,1775325,1724836,1576411,1615126,1291302,
2345.com,9651047,11199024,15658645,14448682,20579187,20372734,13840448,12287588,12027772,19762809,12351452,24055691,9794461,15322237,16195574,45563,13726719,18083413,11371848,9298405,18748068,17313672,255337649,
continental.com,1440880,1216328,1191948,1200798,1292706,1193998,1504327,1426083,1205313,1412759,1238135,1318474,1292047,1284209,52006,55388,1288476,1179987,1275411,1449283,1284290,1148107,1553052,
bodisparking.com,202735,160653,205473,206861,172853,173607,182617,213623,189695,171815,222559,190369,168677,201398,39858,51394,178541,180374,179231,176008,527358,494619,183935,
yellowpages.com,867718,1211001,817064,904180,791738,954143,872581,1190660,1049859,1784361,1207864,1458319,822271,3394300,829338,48159,1006860,1254165,1182478,878089,1294932,1201721,827660,
constantcontact.com,326100,343930,309131,316157,301060,407125,356800,346283,350370,336604,351144,343037,324756,345163,322623,46178,334095,324943,399432,323867,344086,331700,335100,
aufeminin.com,996077,1109540,1172490,1156221,1062160,1057565,900400,2207176,1677069,1297787,1425156,920933,1129472,1128836,105298,52242,944261,1100705,1192548,1009833,1056393,956603,1124054,
microsoft.com,2016547,1632848,2760790,863298,1640687,1785142,1075361,1372103,1562180,979763,1749174,1699086,866821,2523693,2010828,41848,844950,2402075,1759599,2238357,1980023,906563,1241530,
kbb.com,845856,764135,685020,666359,866625,1046620,740058,677478,797381,815583,747397,596440,805167,813519,38791,29196,632185,703503,883405,767582,724122,616836,830446,
novoteka.ru,5147725,5190501,4874740,5548696,5048367,5232991,5213684,4961289,5129652,5602960,5322043,4971266,5675611,5197886,63429,54333,5239020,5481858,5042120,5040691,5951562,5081254,5431300,
skype.com,915039,532715,537895,535915,543079,517387,604720,594687,561491,578653,536245,584501,557859,550113,522128,55372,522092,564299,1592483,518495,536283,547913,522830,
hotwire.com,481825,712503,581466,626663,684412,761602,558848,702735,645341,612660,555301,743161,513935,895170,48515,72033,567884,666048,538367,608528,755249,648676,622563,
51job.com,2652623,4247205,12624672,3962539,5590451,5363295,7251121,5708167,4787509,6352966,2622572,4242226,2187715,4107549,43958,76743,4190770,6078904,2872359,2639658,3534334,3883254,5957869,
myplaycity.com,231669,208346,221834,260601,219770,223257,218758,260471,223763,289855,222472,263141,316055,279704,36207,33080,214550,231292,233739,211169,232738,275524,262139,
jugem.jp,7006410,6064243,6382274,7068233,12530204,7489161,5735601,5911481,5991850,5522371,5843980,7014541,6540044,4813825,5885502,50933,5846316,4823178,5066014,5836600,6451931,4386022,10043855,
joy.cn,4193555,5841731,3141485,4637096,4437288,3327166,3606378,3364006,3386298,2874367,3987773,2637841,4219537,4755588,3156128,50984,3472880,4238569,6489899,4815443,3829050,7014107,6055042,
sweetim.com,1033763,1124278,1029624,1027398,1070292,1519433,1221312,1022747,1043441,1131091,1107879,1087306,1125290,1130589,1191177,53097,1506018,1047823,1090572,978203,976286,1096718,1047493,
fanpop.com,545920,557957,541614,544100,540023,546801,583038,846371,538542,545187,537473,531590,537751,544676,39023,45467,545190,530651,519438,507817,605100,1057350,551594,
goo.ne.jp,2430103,2473079,2302161,2547954,2432370,2500681,2478783,2450509,2497973,2565129,2613186,2377963,2494568,2335266,2270044,42584,2504429,2504134,2461170,2506831,2819407,2420221,2396016,
vagalume.com.br,285015,408551,325981,305492,302077,283901,285916,291535,395203,298537,266766,349956,393205,443900,79509,48710,296262,352418,346639,369278,410872,436627,254678,
zwinky.com,246147,265862,240118,356860,266878,268239,249848,321749,363279,431306,341899,294318,292202,326407,45325,38674,300500,220626,229187,354344,232779,290092,305487,
drugs.com,310614,255023,185036,184645,254296,221152,174302,299025,234241,187943,220730,208570,232477,237820,37706,37345,197545,175369,188344,198735,194524,356508,226927,
chinaz.com,2704872,3509695,2151403,2665427,2672905,2385949,4023673,2382129,2638735,2646775,2619619,5821545,2113029,2157110,39486,54336,2443914,2724542,2679170,2476608,2674504,2424576,2750984,
amazon.de,1148342,1201545,1211191,1675897,1232048,2392573,1409144,1114493,1309196,1057585,1064664,1476858,1386658,1692889,1399279,46158,3675413,1496361,1164555,1756526,1709007,1665976,2111040,
m18.com,2465563,2762610,2456265,2725969,2413159,2424064,2255017,2580780,2488710,2674241,2086211,2205682,3011378,2718320,2480742,54616,2388453,2539654,2397757,2496990,2432094,2390095,2684201,
searchina.ne.jp,10678124,10757048,10612870,11070857,10342997,11148292,10363144,10569228,10698436,10735576,10746206,17983244,10708760,10911735,40741,38646,10878524,11494061,10941885,10934365,10596521,10941042,10714946,
gougou.com,357183,521666,515807,387362,577653,558860,318690,321161,299783,405486,307099,354431,519948,612680,599773,54920,308546,386521,613874,549734,322768,5275189,601128,
badoo.com,559044,896664,556981,480227,466749,868857,577827,619495,483297,585362,506173,859879,542876,695442,532207,45279,807000,546493,544147,505257,540339,529750,507674,
agame.com,1223858,1304622,1216942,1492134,1652225,1512552,1056378,1089939,1124178,1213369,1146209,1047877,1040425,1193958,1274782,45207,1194143,1406163,1192687,1078931,1483527,1130519,1531824,
allabout.co.jp,1168209,1281883,1285446,1194865,1192424,2447417,1455313,1239326,1308999,1187213,1206482,1223933,1210745,1243794,1263094,51027,1300996,1224418,1211194,1323497,1232154,1187388,1238854,
ancestry.com,701607,656979,671923,772571,725666,701378,698489,705196,653754,719809,702319,678569,690757,930248,44696,37976,710210,650186,752318,658681,743551,688712,663167,
